id,kind,text,verification_tier,verification_method,status,static_syntax,file,line_start,line_end,section,source_type
err-c106b6a15e,error,bad bandwidthtest2,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/machine-errors.mdx,168,168,bad bandwidthtest2,authored
err-c106b6a15e,error,bad bandwidthtest2,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/machine-errors.mdx,170,170,bad bandwidthtest2,authored
err-fd4f445cb4,error,"Red machine error, unhealthy, or de-verified machine",source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/common-errors-diagnostics.mdx,175,175,Machine Error Lookup,authored
err-9d1d31c6fc,error,Port issue,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/common-errors-diagnostics.mdx,176,176,Machine Error Lookup,authored
err-9d1d31c6fc,error,Port issue,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/machine-errors.mdx,43,43,Quick Lookup,authored
err-9d1d31c6fc,error,Port issue,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/machine-errors.mdx,68,68,Port Networking Issues,authored
err-9d1d31c6fc,error,Port issue,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/self-test-reference.mdx,167,167,vericode=8 And Port Networking Issues,generated-self-test
err-9ddd1ac496,error,Port issue or Port Networking Issues,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/common-errors-diagnostics.mdx,176,176,Machine Error Lookup,authored
err-07970df6cd,error,Port Networking Issues,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/common-errors-diagnostics.mdx,176,176,Machine Error Lookup,authored
err-07970df6cd,error,Port Networking Issues,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/glossary.mdx,109,109,vericode,authored
err-07970df6cd,error,Port Networking Issues,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/glossary.mdx,111,111,vericode,authored
err-07970df6cd,error,Port Networking Issues,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/machine-errors.mdx,43,43,Quick Lookup,authored
err-07970df6cd,error,Port Networking Issues,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/machine-errors.mdx,68,68,Port Networking Issues,authored
err-07970df6cd,error,Port Networking Issues,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/network-ports.mdx,115,115,Connectivity Failures,authored
err-07970df6cd,error,Port Networking Issues,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/self-test-reference.mdx,167,167,vericode=8 And Port Networking Issues,generated-self-test
err-b7f875d62a,error,"GPU PCIE issue, AER, PCIe, Xid 79, or fallen off bus",source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/common-errors-diagnostics.mdx,178,178,Machine Error Lookup,authored
err-295a016709,error,failed to inject CDI devices,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/common-errors-diagnostics.mdx,179,179,Machine Error Lookup,authored
err-179cfc5093,error,failed to inject CDI devices or unresolvable CDI devices,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/common-errors-diagnostics.mdx,179,179,Machine Error Lookup,authored
err-2dfc0c5371,error,unresolvable CDI devices,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/common-errors-diagnostics.mdx,179,179,Machine Error Lookup,authored
err-fc97a14e80,error,"Full client storage, no space left on device, or missing expected disk space",source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/common-errors-diagnostics.mdx,182,182,Machine Error Lookup,authored
err-1a1f302163,error,no space left on device,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/common-errors-diagnostics.mdx,182,182,Machine Error Lookup,authored
err-1a1f302163,error,no space left on device,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/machine-errors.mdx,58,58,Quick Lookup,authored
err-1a1f302163,error,no space left on device,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/machine-errors.mdx,241,241,Full Client Storage,authored
err-ebaeded3ed,error,Machine error strings,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/common-errors-diagnostics.mdx,226,226,Related Pages,authored
err-54ea18668b,error,nccl_failed,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/how-to-self-test.mdx,61,61,What Self-Test Checks,authored
err-54ea18668b,error,nccl_failed,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/machine-errors.mdx,56,56,Quick Lookup,authored
err-54ea18668b,error,nccl_failed,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/machine-errors.mdx,214,214,NCCL Failed,authored
err-54ea18668b,error,nccl_failed,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/self-test-reference.mdx,216,216,No Response Or Progress Timeout,generated-self-test
err-54ea18668b,error,nccl_failed,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/self-test-reference.mdx,222,222,nccl_failed Deep Dive,generated-self-test
err-54ea18668b,error,nccl_failed,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/self-test-reference.mdx,224,224,nccl_failed Deep Dive,generated-self-test
err-ec431f7e6b,error,"Port issue, port networking issues, Port Networking Issues",source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/machine-errors.mdx,43,43,Quick Lookup,authored
err-84cd7ca64d,error,nvidia-container-cli: device error:,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/machine-errors.mdx,46,46,Quick Lookup,authored
err-84cd7ca64d,error,nvidia-container-cli: device error:,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/machine-errors.mdx,92,92,NVIDIA Container Runtime,authored
err-54a90fef1d,error,failed to inject CDI devices: unresolvable CDI devices,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/machine-errors.mdx,47,47,Quick Lookup,authored
err-54a90fef1d,error,failed to inject CDI devices: unresolvable CDI devices,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/machine-errors.mdx,109,109,CDI Device Injection,authored
err-e079e6d870,error,unknown or invalid runtime nvidia,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/machine-errors.mdx,48,48,Quick Lookup,authored
err-e079e6d870,error,unknown or invalid runtime nvidia,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/machine-errors.mdx,123,123,Docker Runtime Configuration,authored
err-caa6731db5,error,unknown flag: runtime,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/machine-errors.mdx,49,49,Quick Lookup,authored
err-caa6731db5,error,unknown flag: runtime,source-or-fixture,"Match the literal string/category to CLI, daemon, backend, or console source and retain a redacted captured fixture.",source-confirmation-required,,host/machine-errors.mdx,125,125,Docker Runtime Configuration,authored
